symbol,date,close,entryprice,type,eo,state,decision_number
BR5,2021-05-20,0.18113,,exitStopS3,exitS3,,2.7
BR5,2021-07-08,0.18278,,Short2,enterS2,Short2,1.5
BR5,2021-07-12,0.18553,,exitStopS2,exitS2,,1.9
BR5,2021-07-20,0.18468,,Short2,enterS2,Short2,1.5
BR5,2021-07-21,0.18513,,exitStopS2,exitS2,,1.9
BR5,2021-08-06,0.18383,,Short2,enterS2,Short2,1.5
BR5,2021-08-10,0.18568,,exitStopS2,exitS2,,1.9
BR5,2021-08-13,0.18403,,Short2,enterS2,Short2,1.5
BR5,2021-08-18,0.18018,,Short1,enterS1,Short1,1.1
BR5,2021-08-23,0.17963,,exitStopS2,exitS2,,1.9
BR5,2021-08-24,0.18408,,Short2,enterS2,Short2,1.5
BR5,2021-08-24,0.18408,,Long3,enterL3,Long3,2.2
BR5,2021-08-25,0.18568,,exitStopS2,exitS2,,1.9
BR5,2021-08-25,0.18568,,exitL3,exitL3,,2.1
BR5,2021-08-27,0.18638,,exitL1,exitL1,,1.3
BR5,2021-09-09,0.18346,,Short2,enterS2,Short2,1.5
BR5,2021-10-07,0.17755,,exitStopS2,exitS2,,1.9
BR5,2021-10-12,0.17785,,Short2,enterS2,Short2,1.5
BR5,2021-10-15,0.1793,,exitStopS2,exitS2,,1.9
BR5,2021-10-20,0.1767,,Short2,enterS2,Short2,1.5
BR5,2021-11-05,0.17795,,exitStopS2,exitS2,,1.9
BR5,2021-11-22,0.17565,,Short2,enterS2,Short2,1.5
BR5,2021-12-08,0.17919,,exitStopS2,exitS2,,1.9
BR5,2021-12-16,0.17529,,Short2,enterS2,Short2,1.5
BR5,2021-12-27,0.17659,,exitStopS2,exitS2,,1.9
BR5,2022-01-06,0.17584,,Short2,enterS2,Short2,1.5
BR5,2022-01-07,0.17734,,exitStopS2,exitS2,,1.9
BR,2017-04-10,0.2772,,Short2,enterS2,Short2,1.5
BR,2017-04-17,0.2815,,exitStopS2,exitS2,,1.9
BR,2017-04-27,0.2747,,Short2,enterS2,Short2,1.5
BR,2017-05-12,0.2791,,exitStopS2,exitS2,,1.9
BR,2017-05-19,0.2662,,Short2,enterS2,Short2,1.5
BR,2017-05-19,0.2662,,Long3,enterL3,Long3,2.2
BR,2017-05-22,0.2637,,exitL3,exitL3,,2.1
BR,2017-05-31,0.2686,,exitStopS2,exitS2,,1.9
BR,2017-06-06,0.2667,,Short2,enterS2,Short2,1.5
BR,2017-06-06,0.2667,,Long3,enterL3,Long3,2.2
BR,2017-06-07,0.2666,,exitL3,exitL3,,2.1
BR,2017-06-08,0.2676,,exitStopS2,exitS2,,1.9
BR,2017-06-13,0.2642,,Short2,enterS2,Short2,1.5
BR,2017-06-14,0.2666,,exitStopS2,exitS2,,1.9
BR,2017-06-21,0.2628,,Short2,enterS2,Short2,1.5
BR,2017-06-26,0.2659,,exitStopS2,exitS2,,1.9
BR,2017-07-03,0.2662,,Short2,enterS2,Short2,1.5
BR,2017-07-07,0.2682,,exitStopS2,exitS2,,1.9
BR,2017-07-17,0.2784,,Short3,enterS3,Short3,2.3
BR,2017-07-18,0.2808,,exitStopS3,exitS3,,2.7
BR,2017-07-21,0.2831,,Short3,enterS3,Short3,2.3
BR,2017-07-24,0.2827,,exitStopS3,exitS3,,2.7
BR,2017-09-28,0.2824,,Short2,enterS2,Short2,1.5
BR,2017-09-29,0.2838,,exitStopS2,exitS2,,1.9
BR,2017-10-10,0.2829,,Short2,enterS2,Short2,1.5
BR,2017-10-13,0.2856,,exitStopS2,exitS2,,1.9
BR,2017-10-25,0.2769,,Short2,enterS2,Short2,1.5
BR,2017-11-22,0.2792,,exitStopS2,exitS2,,1.9
BR,2017-12-15,0.2749,,Short2,enterS2,Short2,1.5
BR,2017-12-18,0.2764,,exitStopS2,exitS2,,1.9
BR,2017-12-27,0.275,,Short2,enterS2,Short2,1.5
BR,2018-01-02,0.2798,,exitStopS2,exitS2,,1.9
BR,2018-02-12,0.2784,,Short2,enterS2,Short2,1.5
BR,2018-02-14,0.2823,,exitStopS2,exitS2,,1.9
BR,2018-03-16,0.2826,,Short2,enterS2,Short2,1.5
BR,2018-05-10,0.2609,,Long3,enterL3,Long3,2.2
BR,2018-05-11,0.2566,,exitL3,exitL3,,2.1
BR,2018-05-16,0.2504,,exitS2,exitS2,,1.8
BR,2018-05-21,0.2501,,Short2,enterS2,Short2,1.5
BR,2018-05-22,0.2542,,exitStopS2,exitS2,,1.9
BR,2018-06-04,0.2474,,Short2,enterS2,Short2,1.5
BR,2018-06-08,0.2491,,exitStopS2,exitS2,,1.9
BR,2018-06-08,0.2491,,Long3,enterL3,Long3,2.2
BR,2018-06-15,0.2485,,Short2,enterS2,Short2,1.5
BR,2018-06-15,0.2485,,exitL3,exitL3,,2.1
BR,2018-07-06,0.2393,,exitStopS2,exitS2,,1.9
BR,2018-07-06,0.2393,,Long3,enterL3,Long3,2.2
BR,2018-07-13,0.2395,,Short2,enterS2,Short2,1.5
BR,2018-07-13,0.2395,,exitL3,exitL3,,2.1
BR,2018-07-17,0.2411,,exitStopS2,exitS2,,1.9
BR,2018-07-26,0.2483,,Short3,enterS3,Short3,2.3
BR,2018-07-27,0.2502,,exitStopS3,exitS3,,2.7
BR,2018-07-30,0.2494,,Short3,enterS3,Short3,2.3
BR,2018-08-03,0.2511,,exitStopS3,exitS3,,2.7
BR,2018-08-14,0.2402,,Short2,enterS2,Short2,1.5
BR,2018-10-02,0.2378,,exitStopS2,exitS2,,1.9
BR,2018-10-29,0.2538,,Short3,enterS3,Short3,2.3
BR,2018-10-30,0.2535,,exitStopS3,exitS3,,2.7
BR,2018-11-27,0.2391,,Short2,enterS2,Short2,1.5
BR,2018-11-28,0.2423,,exitStopS2,exitS2,,1.9
BR,2018-11-30,0.2411,,Short2,enterS2,Short2,1.5
BR,2018-12-03,0.2443,,exitStopS2,exitS2,,1.9
BR,2018-12-07,0.2406,,Short2,enterS2,Short2,1.5
BR,2018-12-12,0.2428,,exitStopS2,exitS2,,1.9
BR,2018-12-14,0.2393,,Short2,enterS2,Short2,1.5
BR,2018-12-19,0.241,,exitStopS2,exitS2,,1.9
BR,2018-12-26,0.238,,Short2,enterS2,Short2,1.5
BR,2018-12-27,0.2398,,exitStopS2,exitS2,,1.9
BR,2018-12-28,0.2411,,Short2,enterS2,Short2,1.5
BR,2019-01-02,0.2455,,exitStopS2,exitS2,,1.9
BR,2019-03-08,0.2454,,Short2,enterS2,Short2,1.5
BR,2019-03-11,0.2473,,exitStopS2,exitS2,,1.9
BR,2019-03-12,0.2494,,Short2,enterS2,Short2,1.5
BR,2019-03-18,0.251,,exitStopS2,exitS2,,1.9
BR,2019-03-25,0.2461,,Short2,enterS2,Short2,1.5
BR,2019-03-28,0.2429,,Long3,enterL3,Long3,2.2
BR,2019-03-29,0.2428,,exitL3,exitL3,,2.1
BR,2019-04-08,0.2473,,exitStopS2,exitS2,,1.9
BR,2019-04-15,0.2459,,Short2,enterS2,Short2,1.5
BR,2019-05-08,0.2409,,exitStopS2,exitS2,,1.9
BR,2019-05-21,0.2335,,Short2,enterS2,Short2,1.5
BR,2019-05-24,0.2353,,exitStopS2,exitS2,,1.9
BR,2019-08-06,0.2427,,Short2,enterS2,Short2,1.5
BR,2019-08-08,0.2452,,exitStopS2,exitS2,,1.9
BR,2019-08-08,0.2452,,Long3,enterL3,Long3,2.2
BR,2019-08-12,0.2415,,exitStopL3,exitL3,,2.5
BR,2019-08-13,0.243,,Short2,enterS2,Short2,1.5
BR,2019-09-11,0.2362,,exitStopS2,exitS2,,1.9
BR,2019-09-24,0.2305,,Short2,enterS2,Short2,1.5
BR,2019-10-03,0.2349,,exitStopS2,exitS2,,1.9
BR,2019-10-11,0.2345,,Short2,enterS2,Short2,1.5
BR,2019-10-22,0.2358,,exitStopS2,exitS2,,1.9
BR,2019-11-11,0.2322,,Short2,enterS2,Short2,1.5
BR,2019-12-09,0.233,,exitStopS2,exitS2,,1.9
BR,2020-01-14,0.2325,,Short2,enterS2,Short2,1.5
BR,2020-03-05,0.2067,,exitS2,exitS2,,1.8
BR,2020-03-10,0.2051,,Short2,enterS2,Short2,1.5
BR,2020-03-31,0.184,,Long3,enterL3,Long3,2.2
BR,2020-04-01,0.1815,,exitS2,exitS2,,1.8
BR,2020-04-06,0.1802,,Short2,enterS2,Short2,1.5
BR,2020-04-06,0.1802,,exitL3,exitL3,,2.1
